table,pk,comp_cd,current_note,corrected_note
t_prc_component_prices,179,COMP_COAT_GLOSSY,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/유광코팅/단면 출력매수≥5000,코팅(3절)/유광코팅/단면 출력매수 5000장 이상
t_prc_component_prices,180,COMP_COAT_GLOSSY,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/유광코팅/양면 출력매수≥5000,코팅(3절)/유광코팅/양면 출력매수 5000장 이상
t_prc_component_prices,183,COMP_COAT_GLOSSY,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/유광코팅/단면 출력매수≥1000000,코팅(3절)/유광코팅/단면 출력매수 1000000장 이상
t_prc_component_prices,184,COMP_COAT_GLOSSY,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/유광코팅/양면 출력매수≥1000000,코팅(3절)/유광코팅/양면 출력매수 1000000장 이상
t_prc_component_prices,1,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1,코팅(국4절)/무광코팅/단면 출력매수 1장 이상
t_prc_component_prices,2,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1,코팅(국4절)/무광코팅/양면 출력매수 1장 이상
t_prc_component_prices,5,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥2,코팅(국4절)/무광코팅/단면 출력매수 2장 이상
t_prc_component_prices,6,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥2,코팅(국4절)/무광코팅/양면 출력매수 2장 이상
t_prc_component_prices,9,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥5,코팅(국4절)/무광코팅/단면 출력매수 5장 이상
t_prc_component_prices,10,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥5,코팅(국4절)/무광코팅/양면 출력매수 5장 이상
t_prc_component_prices,13,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥10,코팅(국4절)/무광코팅/단면 출력매수 10장 이상
t_prc_component_prices,14,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥10,코팅(국4절)/무광코팅/양면 출력매수 10장 이상
t_prc_component_prices,17,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥20,코팅(국4절)/무광코팅/단면 출력매수 20장 이상
t_prc_component_prices,18,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥20,코팅(국4절)/무광코팅/양면 출력매수 20장 이상
t_prc_component_prices,21,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥30,코팅(국4절)/무광코팅/단면 출력매수 30장 이상
t_prc_component_prices,22,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥30,코팅(국4절)/무광코팅/양면 출력매수 30장 이상
t_prc_component_prices,25,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥40,코팅(국4절)/무광코팅/단면 출력매수 40장 이상
t_prc_component_prices,26,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥40,코팅(국4절)/무광코팅/양면 출력매수 40장 이상
t_prc_component_prices,29,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥50,코팅(국4절)/무광코팅/단면 출력매수 50장 이상
t_prc_component_prices,30,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥50,코팅(국4절)/무광코팅/양면 출력매수 50장 이상
t_prc_component_prices,33,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥70,코팅(국4절)/무광코팅/단면 출력매수 70장 이상
t_prc_component_prices,34,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥70,코팅(국4절)/무광코팅/양면 출력매수 70장 이상
t_prc_component_prices,37,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥100,코팅(국4절)/무광코팅/단면 출력매수 100장 이상
t_prc_component_prices,38,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥100,코팅(국4절)/무광코팅/양면 출력매수 100장 이상
t_prc_component_prices,41,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥150,코팅(국4절)/무광코팅/단면 출력매수 150장 이상
t_prc_component_prices,42,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥150,코팅(국4절)/무광코팅/양면 출력매수 150장 이상
t_prc_component_prices,45,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥200,코팅(국4절)/무광코팅/단면 출력매수 200장 이상
t_prc_component_prices,46,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥200,코팅(국4절)/무광코팅/양면 출력매수 200장 이상
t_prc_component_prices,49,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥250,코팅(국4절)/무광코팅/단면 출력매수 250장 이상
t_prc_component_prices,50,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥250,코팅(국4절)/무광코팅/양면 출력매수 250장 이상
t_prc_component_prices,53,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥300,코팅(국4절)/무광코팅/단면 출력매수 300장 이상
t_prc_component_prices,54,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥300,코팅(국4절)/무광코팅/양면 출력매수 300장 이상
t_prc_component_prices,57,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥400,코팅(국4절)/무광코팅/단면 출력매수 400장 이상
t_prc_component_prices,58,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥400,코팅(국4절)/무광코팅/양면 출력매수 400장 이상
t_prc_component_prices,61,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥500,코팅(국4절)/무광코팅/단면 출력매수 500장 이상
t_prc_component_prices,62,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥500,코팅(국4절)/무광코팅/양면 출력매수 500장 이상
t_prc_component_prices,65,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥700,코팅(국4절)/무광코팅/단면 출력매수 700장 이상
t_prc_component_prices,66,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥700,코팅(국4절)/무광코팅/양면 출력매수 700장 이상
t_prc_component_prices,69,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥900,코팅(국4절)/무광코팅/단면 출력매수 900장 이상
t_prc_component_prices,70,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥900,코팅(국4절)/무광코팅/양면 출력매수 900장 이상
t_prc_component_prices,73,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1000,코팅(국4절)/무광코팅/단면 출력매수 1000장 이상
t_prc_component_prices,74,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1000,코팅(국4절)/무광코팅/양면 출력매수 1000장 이상
t_prc_component_prices,77,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1500,코팅(국4절)/무광코팅/단면 출력매수 1500장 이상
t_prc_component_prices,78,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1500,코팅(국4절)/무광코팅/양면 출력매수 1500장 이상
t_prc_component_prices,81,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥2500,코팅(국4절)/무광코팅/단면 출력매수 2500장 이상
t_prc_component_prices,82,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥2500,코팅(국4절)/무광코팅/양면 출력매수 2500장 이상
t_prc_component_prices,85,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥5000,코팅(국4절)/무광코팅/단면 출력매수 5000장 이상
t_prc_component_prices,86,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥5000,코팅(국4절)/무광코팅/양면 출력매수 5000장 이상
t_prc_component_prices,89,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/단면 출력매수≥1000000,코팅(국4절)/무광코팅/단면 출력매수 1000000장 이상
t_prc_component_prices,90,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 코팅(국4절)/무광코팅/양면 출력매수≥1000000,코팅(국4절)/무광코팅/양면 출력매수 1000000장 이상
t_prc_component_prices,93,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥1,코팅(3절)/무광코팅/단면 출력매수 1장 이상
t_prc_component_prices,94,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥1,코팅(3절)/무광코팅/양면 출력매수 1장 이상
t_prc_component_prices,97,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥2,코팅(3절)/무광코팅/단면 출력매수 2장 이상
t_prc_component_prices,98,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥2,코팅(3절)/무광코팅/양면 출력매수 2장 이상
t_prc_component_prices,101,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥5,코팅(3절)/무광코팅/단면 출력매수 5장 이상
t_prc_component_prices,102,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥5,코팅(3절)/무광코팅/양면 출력매수 5장 이상
t_prc_component_prices,105,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥10,코팅(3절)/무광코팅/단면 출력매수 10장 이상
t_prc_component_prices,106,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥10,코팅(3절)/무광코팅/양면 출력매수 10장 이상
t_prc_component_prices,109,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥20,코팅(3절)/무광코팅/단면 출력매수 20장 이상
t_prc_component_prices,110,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥20,코팅(3절)/무광코팅/양면 출력매수 20장 이상
t_prc_component_prices,113,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥30,코팅(3절)/무광코팅/단면 출력매수 30장 이상
t_prc_component_prices,114,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥30,코팅(3절)/무광코팅/양면 출력매수 30장 이상
t_prc_component_prices,117,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥40,코팅(3절)/무광코팅/단면 출력매수 40장 이상
t_prc_component_prices,118,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥40,코팅(3절)/무광코팅/양면 출력매수 40장 이상
t_prc_component_prices,121,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥50,코팅(3절)/무광코팅/단면 출력매수 50장 이상
t_prc_component_prices,122,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥50,코팅(3절)/무광코팅/양면 출력매수 50장 이상
t_prc_component_prices,125,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥70,코팅(3절)/무광코팅/단면 출력매수 70장 이상
t_prc_component_prices,126,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥70,코팅(3절)/무광코팅/양면 출력매수 70장 이상
t_prc_component_prices,129,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥100,코팅(3절)/무광코팅/단면 출력매수 100장 이상
t_prc_component_prices,130,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥100,코팅(3절)/무광코팅/양면 출력매수 100장 이상
t_prc_component_prices,133,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥150,코팅(3절)/무광코팅/단면 출력매수 150장 이상
t_prc_component_prices,134,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥150,코팅(3절)/무광코팅/양면 출력매수 150장 이상
t_prc_component_prices,137,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥200,코팅(3절)/무광코팅/단면 출력매수 200장 이상
t_prc_component_prices,138,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥200,코팅(3절)/무광코팅/양면 출력매수 200장 이상
t_prc_component_prices,141,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥250,코팅(3절)/무광코팅/단면 출력매수 250장 이상
t_prc_component_prices,142,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥250,코팅(3절)/무광코팅/양면 출력매수 250장 이상
t_prc_component_prices,145,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥300,코팅(3절)/무광코팅/단면 출력매수 300장 이상
t_prc_component_prices,146,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥300,코팅(3절)/무광코팅/양면 출력매수 300장 이상
t_prc_component_prices,149,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥400,코팅(3절)/무광코팅/단면 출력매수 400장 이상
t_prc_component_prices,150,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥400,코팅(3절)/무광코팅/양면 출력매수 400장 이상
t_prc_component_prices,153,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥500,코팅(3절)/무광코팅/단면 출력매수 500장 이상
t_prc_component_prices,154,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥500,코팅(3절)/무광코팅/양면 출력매수 500장 이상
t_prc_component_prices,157,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥700,코팅(3절)/무광코팅/단면 출력매수 700장 이상
t_prc_component_prices,158,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥700,코팅(3절)/무광코팅/양면 출력매수 700장 이상
t_prc_component_prices,161,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥900,코팅(3절)/무광코팅/단면 출력매수 900장 이상
t_prc_component_prices,162,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥900,코팅(3절)/무광코팅/양면 출력매수 900장 이상
t_prc_component_prices,165,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥1000,코팅(3절)/무광코팅/단면 출력매수 1000장 이상
t_prc_component_prices,166,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥1000,코팅(3절)/무광코팅/양면 출력매수 1000장 이상
t_prc_component_prices,169,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥1500,코팅(3절)/무광코팅/단면 출력매수 1500장 이상
t_prc_component_prices,170,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥1500,코팅(3절)/무광코팅/양면 출력매수 1500장 이상
t_prc_component_prices,173,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥2500,코팅(3절)/무광코팅/단면 출력매수 2500장 이상
t_prc_component_prices,174,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥2500,코팅(3절)/무광코팅/양면 출력매수 2500장 이상
t_prc_component_prices,177,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥5000,코팅(3절)/무광코팅/단면 출력매수 5000장 이상
t_prc_component_prices,178,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥5000,코팅(3절)/무광코팅/양면 출력매수 5000장 이상
t_prc_component_prices,181,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/단면 출력매수≥1000000,코팅(3절)/무광코팅/단면 출력매수 1000000장 이상
t_prc_component_prices,182,COMP_COAT_MATTE,[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 코팅(3절)/무광코팅/양면 출력매수≥1000000,코팅(3절)/무광코팅/양면 출력매수 1000000장 이상
t_prc_component_prices,4906,COMP_PAPER,용지비 백색모조지 100g 국4절(316x467) 절가,용지비 백색모조지 100g 국4절(316x467) 절가 — 실제 청구는 출력매수만큼 자동 계산
t_prc_component_prices,4907,COMP_PAPER,용지비 백색모조지 120g 국4절(316x467) 절가,용지비 백색모조지 120g 국4절(316x467) 절가 — 실제 청구는 출력매수만큼 자동 계산
t_prc_component_prices,4908,COMP_PAPER,용지비 백색모조지 220g 국4절(316x467) 절가,용지비 백색모조지 220g 국4절(316x467) 절가 — 실제 청구는 출력매수만큼 자동 계산
