prd_cd,product_group,prd_nm,axis,verdict,evidence,repro_sql,cell_source,confidence,money_impact
PRD_000144,실사,미니보드스탠딩,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000007,SIZ_000050,SIZ_000052]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000144' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000144,실사,미니보드스탠딩,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000144';",엑셀:페이지 없음(needed=N),high,
PRD_000145,실사,미니배너,공정,CONFIRM,"권위 가공 공란이나 코팅(권위 코팅옵션)이 공정축에 적재 [['유광', '무광']]—축귀속(코팅=인쇄옵션이 공정에)",SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000145' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000145,실사,미니배너,도수,CONFIRM,권위 실사출력(소재=PET) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000145' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000145,실사,미니배너,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000145' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000145,실사,미니배너,사이즈코드,MATCH,"권위 사이즈='150 x 300 mm'·라이브 2행 siz=[SIZ_000028,SIZ_000328]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000145';",엑셀:사이즈(필수),high,
PRD_000145,실사,미니배너,인쇄옵션,CONFIRM,"권위 화이트별색='' 코팅='무광코팅' needed=Y. 라이브: 코팅/별색이 공정축(proc ['유광', '무광'])에 적재—인쇄옵션축 미사용(축귀속)","SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000145' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,med,
PRD_000145,실사,미니배너,자재,MATCH,권위 소재='PET'·라이브 mat 1행 [MAT_000178],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000145' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000145,실사,미니배너,판형,MATCH,"권위 출력용지규격=''·라이브 plate 2행 siz=[SIZ_000028,SIZ_000328]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000145' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000145,실사,미니배너,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000145';",엑셀:페이지 없음(needed=N),high,
PRD_000146,아크릴,아크릴키링,공정,CONFIRM,권위 가공='고리없음'=옵션없음/색상(부착 아님)·라이브 부착공정 부재—needed 재해석(부착공정 불요 가능)·Q-ACR-부속물BUNDLE,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000146' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000146,아크릴,아크릴키링,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000146' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000146,아크릴,아크릴키링,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000146' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000146,아크릴,아크릴키링,사이즈코드,MATCH,"권위 사이즈='20 x 30 mm'·라이브 8행 siz=[SIZ_000011,SIZ_000329,SIZ_000330,SIZ_000331,SIZ_000332,SIZ_000333,SIZ_000334,SIZ_000335]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000146';",엑셀:사이즈(필수),high,
PRD_000146,아크릴,아크릴키링,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000146' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000146,아크릴,아크릴키링,자재,MATCH,"권위 소재='투명아크릴 3mm'·라이브 mat 3행 [MAT_000043,MAT_000051,MAT_000052]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000146' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000146,아크릴,아크릴키링,판형,MATCH,"권위 출력용지규격=''·라이브 plate 8행 siz=[SIZ_000011,SIZ_000329,SIZ_000330,SIZ_000331,SIZ_000332,SIZ_000333,SIZ_000334,SIZ_000335]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000146' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000146,아크릴,아크릴키링,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000146';",엑셀:페이지 없음(needed=N),high,
PRD_000147,아크릴,아크릴마그넷,공정,MATCH,권위 가공='자석부착' 조각수=''·라이브 proc 실가공 [['부착']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000147' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000147,아크릴,아크릴마그넷,도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000147' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000147,아크릴,아크릴마그넷,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000147' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000147,아크릴,아크릴마그넷,사이즈코드,MATCH,"권위 사이즈='20 x 20 mm'·라이브 7행 siz=[SIZ_000011,SIZ_000148,SIZ_000330,SIZ_000331,SIZ_000333,SIZ_000334,SIZ_000336]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000147';",엑셀:사이즈(필수),high,
PRD_000147,아크릴,아크릴마그넷,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000147' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000147,아크릴,아크릴마그넷,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000147' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000147,아크릴,아크릴마그넷,판형,MATCH,"권위 출력용지규격=''·라이브 plate 7행 siz=[SIZ_000337,SIZ_000338,SIZ_000339,SIZ_000340,SIZ_000341,SIZ_000342,SIZ_000343]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000147' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000147,아크릴,아크릴마그넷,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000147';",엑셀:페이지 없음(needed=N),high,
PRD_000148,아크릴,아크릴뱃지,공정,MISSING,권위 가공='원형핀'(부속물 BUNDLE)·라이브 부속물 자재(mat)는 등록·부착공정(proc) 누락=BUNDLE 절반결함 [[dbmap-option-material-process-bundle]]·Q-ACR-부속물BUNDLE 종속,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000148' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000148,아크릴,아크릴뱃지,도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000148' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000148,아크릴,아크릴뱃지,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000148' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000148,아크릴,아크릴뱃지,사이즈코드,MATCH,"권위 사이즈='30 x 30 mm'·라이브 3행 siz=[SIZ_000011,SIZ_000330,SIZ_000333]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000148';",엑셀:사이즈(필수),high,
PRD_000148,아크릴,아크릴뱃지,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000148' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000148,아크릴,아크릴뱃지,자재,MATCH,"권위 소재='투명아크릴 3mm'·라이브 mat 3행 [MAT_000043,MAT_000047,MAT_000048]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000148' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000148,아크릴,아크릴뱃지,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000338,SIZ_000340,SIZ_000342]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000148' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000148,아크릴,아크릴뱃지,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000148';",엑셀:페이지 없음(needed=N),high,
PRD_000149,아크릴,아크릴집게,공정,MISSING,권위 가공='투명집게'(부속물 BUNDLE)·라이브 부속물 자재(mat)는 등록·부착공정(proc) 누락=BUNDLE 절반결함 [[dbmap-option-material-process-bundle]]·Q-ACR-부속물BUNDLE 종속,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000149' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000149,아크릴,아크릴집게,도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000149' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000149,아크릴,아크릴집게,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000149' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000149,아크릴,아크릴집게,사이즈코드,MATCH,"권위 사이즈='30 x 30 mm'·라이브 3행 siz=[SIZ_000011,SIZ_000330,SIZ_000333]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000149';",엑셀:사이즈(필수),high,
PRD_000149,아크릴,아크릴집게,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000149' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000149,아크릴,아크릴집게,자재,MATCH,"권위 소재='투명아크릴 3mm'·라이브 mat 2행 [MAT_000043,MAT_000056]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000149' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000149,아크릴,아크릴집게,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000338,SIZ_000340,SIZ_000342]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000149' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000149,아크릴,아크릴집게,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000149';",엑셀:페이지 없음(needed=N),high,
PRD_000150,아크릴,아크릴스마트톡,공정,CONFIRM,권위 가공='화이트바디(바디색)'=옵션없음/색상(부착 아님)·라이브 부착공정 부재—needed 재해석(부착공정 불요 가능)·Q-ACR-부속물BUNDLE,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000150' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000150,아크릴,아크릴스마트톡,도수,MATCH,"권위 도수='투명테두리★'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000150' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000150,아크릴,아크릴스마트톡,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000150' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000150,아크릴,아크릴스마트톡,사이즈코드,MATCH,"권위 사이즈='50 x 50 mm'·라이브 3행 siz=[SIZ_000011,SIZ_000148,SIZ_000344]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000150';",엑셀:사이즈(필수),high,
PRD_000150,아크릴,아크릴스마트톡,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000150' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000150,아크릴,아크릴스마트톡,자재,MATCH,"권위 소재='투명아크릴 3mm'·라이브 mat 3행 [MAT_000043,MAT_000053,MAT_000054]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000150' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000150,아크릴,아크릴스마트톡,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000342,SIZ_000343,SIZ_000345]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000150' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000150,아크릴,아크릴스마트톡,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000150';",엑셀:페이지 없음(needed=N),high,
PRD_000151,아크릴,맥세이프 스마트톡,공정,MATCH,권위 가공='맥세이프스마트톡' 조각수=''·라이브 proc 실가공 [['부착']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000151' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000151,아크릴,맥세이프 스마트톡,도수,MATCH,"권위 도수='투명테두리★'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000151' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000151,아크릴,맥세이프 스마트톡,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000151' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000151,아크릴,맥세이프 스마트톡,사이즈코드,MATCH,"권위 사이즈='50 x 50 mm'·라이브 3행 siz=[SIZ_000011,SIZ_000148,SIZ_000344]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000151';",엑셀:사이즈(필수),high,
PRD_000151,아크릴,맥세이프 스마트톡,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000151' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000151,아크릴,맥세이프 스마트톡,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000151' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000151,아크릴,맥세이프 스마트톡,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000342,SIZ_000343,SIZ_000345]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000151' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000151,아크릴,맥세이프 스마트톡,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000151';",엑셀:페이지 없음(needed=N),high,
PRD_000152,아크릴,아크릴명찰,공정,MISSING,권위 가공='일자핀'(부속물 BUNDLE)·라이브 부속물 자재(mat)는 등록·부착공정(proc) 누락=BUNDLE 절반결함 [[dbmap-option-material-process-bundle]]·Q-ACR-부속물BUNDLE 종속,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000152' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000152,아크릴,아크릴명찰,도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000152' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000152,아크릴,아크릴명찰,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000152' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000152,아크릴,아크릴명찰,사이즈코드,MATCH,"권위 사이즈='60 x 20 mm'·라이브 3행 siz=[SIZ_000346,SIZ_000348,SIZ_000350]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000152';",엑셀:사이즈(필수),high,
PRD_000152,아크릴,아크릴명찰,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000152' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000152,아크릴,아크릴명찰,자재,MATCH,"권위 소재='투명아크릴 3mm'·라이브 mat 3행 [MAT_000043,MAT_000046,MAT_000049]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000152' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000152,아크릴,아크릴명찰,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000347,SIZ_000349,SIZ_000351]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000152' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000152,아크릴,아크릴명찰,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000152';",엑셀:페이지 없음(needed=N),high,
PRD_000153,아크릴,아크릴명찰(골드실버),공정,CONFIRM,권위 가공='일자핀'(부속물)·라이브 부속물 자재·부착공정 모두 부재—needed 충족여부 권위 모호·Q-ACR-부속물BUNDLE,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000153' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000153,아크릴,아크릴명찰(골드실버),도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000153' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000153,아크릴,아크릴명찰(골드실버),묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000153' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000153,아크릴,아크릴명찰(골드실버),사이즈코드,MATCH,"권위 사이즈='60 x 20 mm'·라이브 3행 siz=[SIZ_000346,SIZ_000348,SIZ_000350]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000153';",엑셀:사이즈(필수),high,
PRD_000153,아크릴,아크릴명찰(골드실버),인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000153' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000153,아크릴,아크릴명찰(골드실버),자재,MATCH,"권위 소재='골드아크릴 3mm'·라이브 mat 2행 [MAT_000195,MAT_000196]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000153' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000153,아크릴,아크릴명찰(골드실버),판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000347,SIZ_000349,SIZ_000351]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000153' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000153,아크릴,아크릴명찰(골드실버),페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000153';",엑셀:페이지 없음(needed=N),high,
PRD_000154,아크릴,아크릴 머리끈,공정,MISSING,권위 가공='블랙헤어끈'(부속물 BUNDLE)·라이브 부속물 자재(mat)는 등록·부착공정(proc) 누락=BUNDLE 절반결함 [[dbmap-option-material-process-bundle]]·Q-ACR-부속물BUNDLE 종속,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000154' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000154,아크릴,아크릴 머리끈,도수,CONFIRM,권위 인쇄사양 공란·라이브 print_options 부재(아크릴 머리끈=아크릴 머리끈),"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000154' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000154,아크릴,아크릴 머리끈,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000154' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000154,아크릴,아크릴 머리끈,사이즈코드,MATCH,"권위 사이즈='20 x 20 mm'·라이브 3행 siz=[SIZ_000330,SIZ_000333,SIZ_000336]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000154';",엑셀:사이즈(필수),high,
PRD_000154,아크릴,아크릴 머리끈,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000154' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000154,아크릴,아크릴 머리끈,자재,MATCH,"권위 소재='투명아크릴 3mm'·라이브 mat 2행 [MAT_000043,MAT_000057]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000154' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000154,아크릴,아크릴 머리끈,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000337,SIZ_000338,SIZ_000340]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000154' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000154,아크릴,아크릴 머리끈,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000154';",엑셀:페이지 없음(needed=N),high,
PRD_000155,아크릴,아크릴볼펜,공정,CONFIRM,권위 가공='블랙(볼펜색)'=옵션없음/색상(부착 아님)·라이브 부착공정 부재—needed 재해석(부착공정 불요 가능)·Q-ACR-부속물BUNDLE,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000155' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
