block,product_group,dim_type,price_model,siz_label,mat_group,mat_codes,qty_band,value,source,note
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,6,5000,price-sticker-price-l1.csv:H10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,6,6000,price-sticker-price-l1.csv:I10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,6,6000,price-sticker-price-l1.csv:J10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,6,5800,price-sticker-price-l1.csv:K10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,6,6800,price-sticker-price-l1.csv:L10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,6,6800,price-sticker-price-l1.csv:M10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,6,6300,price-sticker-price-l1.csv:N10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,6,7300,price-sticker-price-l1.csv:O10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,6,7300,price-sticker-price-l1.csv:P10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,6,6200,price-sticker-price-l1.csv:Q10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,6,7200,price-sticker-price-l1.csv:R10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp3,MAT162투명/MAT163홀로그램,6,7200,price-sticker-price-l1.csv:S10,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp1,MAT153유포/MAT084비코팅/MAT242미색,8,5700,price-sticker-price-l1.csv:B11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp2,MAT155무광/MAT156유광,8,6700,price-sticker-price-l1.csv:C11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp3,MAT162투명/MAT163홀로그램,8,6700,price-sticker-price-l1.csv:D11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp1,MAT153유포/MAT084비코팅/MAT242미색,8,5000,price-sticker-price-l1.csv:E11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,8,6000,price-sticker-price-l1.csv:F11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,8,6000,price-sticker-price-l1.csv:G11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,8,5000,price-sticker-price-l1.csv:H11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,8,6000,price-sticker-price-l1.csv:I11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,8,6000,price-sticker-price-l1.csv:J11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,8,5800,price-sticker-price-l1.csv:K11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,8,6800,price-sticker-price-l1.csv:L11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,8,6800,price-sticker-price-l1.csv:M11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,8,6300,price-sticker-price-l1.csv:N11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,8,7300,price-sticker-price-l1.csv:O11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,8,7300,price-sticker-price-l1.csv:P11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,8,6200,price-sticker-price-l1.csv:Q11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,8,7200,price-sticker-price-l1.csv:R11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp3,MAT162투명/MAT163홀로그램,8,7200,price-sticker-price-l1.csv:S11,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp1,MAT153유포/MAT084비코팅/MAT242미색,10,5700,price-sticker-price-l1.csv:B12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp2,MAT155무광/MAT156유광,10,6700,price-sticker-price-l1.csv:C12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp3,MAT162투명/MAT163홀로그램,10,6700,price-sticker-price-l1.csv:D12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp1,MAT153유포/MAT084비코팅/MAT242미색,10,5000,price-sticker-price-l1.csv:E12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,10,6000,price-sticker-price-l1.csv:F12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,10,6000,price-sticker-price-l1.csv:G12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,10,5000,price-sticker-price-l1.csv:H12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,10,6000,price-sticker-price-l1.csv:I12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,10,6000,price-sticker-price-l1.csv:J12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,10,5700,price-sticker-price-l1.csv:K12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,10,6700,price-sticker-price-l1.csv:L12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,10,6700,price-sticker-price-l1.csv:M12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,10,6300,price-sticker-price-l1.csv:N12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,10,7300,price-sticker-price-l1.csv:O12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,10,7300,price-sticker-price-l1.csv:P12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,10,6200,price-sticker-price-l1.csv:Q12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,10,7200,price-sticker-price-l1.csv:R12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp3,MAT162투명/MAT163홀로그램,10,7200,price-sticker-price-l1.csv:S12,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp1,MAT153유포/MAT084비코팅/MAT242미색,15,5600,price-sticker-price-l1.csv:B13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp2,MAT155무광/MAT156유광,15,6600,price-sticker-price-l1.csv:C13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp3,MAT162투명/MAT163홀로그램,15,6600,price-sticker-price-l1.csv:D13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp1,MAT153유포/MAT084비코팅/MAT242미색,15,4800,price-sticker-price-l1.csv:E13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,15,5800,price-sticker-price-l1.csv:F13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,15,5800,price-sticker-price-l1.csv:G13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,15,4500,price-sticker-price-l1.csv:H13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,15,5500,price-sticker-price-l1.csv:I13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,15,5500,price-sticker-price-l1.csv:J13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,15,5600,price-sticker-price-l1.csv:K13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,15,6600,price-sticker-price-l1.csv:L13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,15,6600,price-sticker-price-l1.csv:M13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,15,6200,price-sticker-price-l1.csv:N13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,15,7200,price-sticker-price-l1.csv:O13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,15,7200,price-sticker-price-l1.csv:P13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,15,6100,price-sticker-price-l1.csv:Q13,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,15,7100,price-sticker-price-l1.csv:R13,장당단가형(.01) ×주문수량
