table,pk,comp_cd,comp_nm,current_note,corrected_note,flag
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_ADD_STRING_4,COMP_POSTEROPT_BANNER_NORMAL_ADD_STRING_4,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_ADD_STRING_4],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_PROC_BONGSEW,COMP_POSTEROPT_BANNER_NORMAL_PROC_BONGSEW,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_PROC_BONGSEW],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_PROC_CUTEDGE,COMP_POSTEROPT_BANNER_NORMAL_PROC_CUTEDGE,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_PROC_CUTEDGE],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_PROC_DTAPE,COMP_POSTEROPT_BANNER_NORMAL_PROC_DTAPE,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_PROC_DTAPE],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_4,COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_4,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_4],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_6,COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_6,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_6],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_8,COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_8,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_BANNER_NORMAL_PROC_PUNCH_8],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_CANVAS_HANGING_WOODHANGER,COMP_POSTEROPT_CANVAS_HANGING_WOODHANGER,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_CANVAS_HANGING_WOODHANGER],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_JOKJA_CEILHOOK,COMP_POSTEROPT_JOKJA_CEILHOOK,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_JOKJA_CEILHOOK],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_LINEN_WOODBONG_WOODBONG,COMP_POSTEROPT_LINEN_WOODBONG_WOODBONG,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_LINEN_WOODBONG_WOODBONG],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_PET_BANNER_STAND_IN,COMP_POSTEROPT_PET_BANNER_STAND_IN,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_PET_BANNER_STAND_IN],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_PET_BANNER_STAND_OUT_S1,COMP_POSTEROPT_PET_BANNER_STAND_OUT_S1,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_PET_BANNER_STAND_OUT_S1],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTEROPT_PET_BANNER_STAND_OUT_S2,COMP_POSTEROPT_PET_BANNER_STAND_OUT_S2,포스터 추가옵션 추가가격(별도 add-on 통가격) [COMP_POSTEROPT_PET_BANNER_STAND_OUT_S2],round-2 7시트 확대 자동생성,포스터·사인 추가옵션 가격(거치대·끈·타공 등 별도 추가). 옵션·수량별 단가표.,
t_prc_price_components,COMP_POSTER_PET_BANNER,COMP_POSTER_PET_BANNER,포스터 완제품가(포함항목 통가격) [COMP_POSTER_PET_BANNER],round-2 7시트 확대 자동생성,포스터·사인 완제품가(소재+출력+가공 포함 통가격). 사이즈·수량별 단가표.,
t_prc_price_components,COMP_POSTER_SHEETCUT_HOLO,COMP_POSTER_SHEETCUT_HOLO,포스터 완제품가(포함항목 통가격) [COMP_POSTER_SHEETCUT_HOLO],round-2 7시트 확대 자동생성,포스터·사인 완제품가(소재+출력+가공 포함 통가격). 사이즈·수량별 단가표.,
t_prc_price_components,COMP_POSTER_SHEETCUT_MATTE,COMP_POSTER_SHEETCUT_MATTE,포스터 완제품가(포함항목 통가격) [COMP_POSTER_SHEETCUT_MATTE],round-2 7시트 확대 자동생성,포스터·사인 완제품가(소재+출력+가공 포함 통가격). 사이즈·수량별 단가표.,
t_prc_price_components,COMP_POSTER_TYVEK_PRINT,COMP_POSTER_TYVEK_PRINT,포스터 완제품가(포함항목 통가격) [COMP_POSTER_TYVEK_PRINT],round-2 7시트 확대 자동생성,포스터·사인 완제품가(소재+출력+가공 포함 통가격). 사이즈·수량별 단가표.,
t_prc_price_components,COMP_POSTER_WATERPROOF_PET,COMP_POSTER_WATERPROOF_PET,포스터 완제품가(포함항목 통가격) [COMP_POSTER_WATERPROOF_PET],round-2 7시트 확대 자동생성,포스터·사인 완제품가(소재+출력+가공 포함 통가격). 사이즈·수량별 단가표.,
t_prc_price_components,COMP_STK_PACK,COMP_STK_PACK,스티커 단가(완제품가) [COMP_STK_PACK],round-2 7시트 확대 자동생성,스티커 완제품가(출력+가공 포함). 소재·사이즈·수량별 단가표.,
t_prc_price_components,COMP_STK_PRINT,COMP_STK_PRINT,스티커 단가(완제품가) [COMP_STK_PRINT],round-2 7시트 확대 자동생성,스티커 완제품가(출력+가공 포함). 소재·사이즈·수량별 단가표.,
t_prc_price_components,COMP_TTEOKME,COMP_TTEOKME,떡메모지 단가(완제품가) [COMP_TTEOKME],round-2 7시트 확대 자동생성,떡메모지 완제품가. 사이즈·권당 장수·수량별 단가표.,
t_prc_component_prices,1335,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로20mm×세로20mm 면적단가 (라이브 siz SIZ_000336 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로20mm×세로20mm 면적단가,
t_prc_component_prices,1339,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로20mm 면적단가 (라이브 siz SIZ_000346 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로20mm 면적단가,
t_prc_component_prices,1344,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로20mm×세로30mm 면적단가 (라이브 siz SIZ_000329 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로20mm×세로30mm 면적단가,
t_prc_component_prices,1345,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로30mm×세로30mm 면적단가 (라이브 siz SIZ_000330 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로30mm×세로30mm 면적단가,
t_prc_component_prices,1347,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로50mm×세로30mm 면적단가 (라이브 siz SIZ_000493 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로50mm×세로30mm 면적단가,
t_prc_component_prices,1350,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로80mm×세로30mm 면적단가 (라이브 siz SIZ_000350 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로80mm×세로30mm 면적단가,
t_prc_component_prices,1354,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로30mm×세로40mm 면적단가 (라이브 siz SIZ_000331 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로30mm×세로40mm 면적단가,
t_prc_component_prices,1355,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로40mm×세로40mm 면적단가 (라이브 siz SIZ_000333 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로40mm×세로40mm 면적단가,
t_prc_component_prices,1357,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로40mm 면적단가 (라이브 siz SIZ_000495 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로40mm 면적단가,
t_prc_component_prices,1361,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로40mm 면적단가 (라이브 siz SIZ_000449 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로40mm 면적단가,
t_prc_component_prices,1364,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로40mm×세로50mm 면적단가 (라이브 siz SIZ_000334 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로40mm×세로50mm 면적단가,
t_prc_component_prices,1365,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로50mm×세로50mm 면적단가 (라이브 siz SIZ_000011 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로50mm×세로50mm 면적단가,
t_prc_component_prices,1367,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로70mm×세로50mm 면적단가 (라이브 siz SIZ_000062 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로70mm×세로50mm 면적단가,
t_prc_component_prices,1368,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로80mm×세로50mm 면적단가 (라이브 siz SIZ_000497 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로80mm×세로50mm 면적단가,
t_prc_component_prices,1369,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로90mm×세로50mm 면적단가 (라이브 siz SIZ_000008 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로90mm×세로50mm 면적단가,
t_prc_component_prices,1370,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로50mm 면적단가 (라이브 siz SIZ_000243 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로50mm 면적단가,
t_prc_component_prices,1373,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로40mm×세로60mm 면적단가 (라이브 siz SIZ_000335 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로40mm×세로60mm 면적단가,
t_prc_component_prices,1375,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로60mm 면적단가 (라이브 siz SIZ_000148 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로60mm 면적단가,
t_prc_component_prices,1376,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로70mm×세로60mm 면적단가 (라이브 siz SIZ_000344 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로70mm×세로60mm 면적단가,
t_prc_component_prices,1379,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로60mm 면적단가 (라이브 siz SIZ_000147 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로60mm 면적단가,
t_prc_component_prices,1381,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로30mm×세로70mm 면적단가 (라이브 siz SIZ_000332 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로30mm×세로70mm 면적단가,
t_prc_component_prices,1383,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로50mm×세로70mm 면적단가 (라이브 siz SIZ_000061 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로50mm×세로70mm 면적단가,
t_prc_component_prices,1384,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로70mm 면적단가 (라이브 siz SIZ_000370 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로70mm 면적단가,
t_prc_component_prices,1385,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로70mm×세로70mm 면적단가 (라이브 siz SIZ_000211 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로70mm×세로70mm 면적단가,
t_prc_component_prices,1388,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로70mm 면적단가 (라이브 siz SIZ_000246 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로70mm 면적단가,
t_prc_component_prices,1391,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로40mm×세로80mm 면적단가 (라이브 siz SIZ_000047 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로40mm×세로80mm 면적단가,
t_prc_component_prices,1393,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로80mm 면적단가 (라이브 siz SIZ_000371 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로80mm 면적단가,
t_prc_component_prices,1395,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로80mm×세로80mm 면적단가 (라이브 siz SIZ_000043 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로80mm×세로80mm 면적단가,
t_prc_component_prices,1397,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로80mm 면적단가 (라이브 siz SIZ_000248 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로80mm 면적단가,
t_prc_component_prices,1401,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로50mm×세로90mm 면적단가 (라이브 siz SIZ_000132 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로50mm×세로90mm 면적단가,
t_prc_component_prices,1402,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로90mm 면적단가 (라이브 siz SIZ_000372 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로90mm 면적단가,
t_prc_component_prices,1405,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로90mm×세로90mm 면적단가 (라이브 siz SIZ_000119 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로90mm×세로90mm 면적단가,
t_prc_component_prices,1406,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로90mm 면적단가 (라이브 siz SIZ_000017 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로90mm 면적단가,
t_prc_component_prices,1411,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로60mm×세로100mm 면적단가 (라이브 siz SIZ_000373 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로60mm×세로100mm 면적단가,
t_prc_component_prices,1412,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로70mm×세로100mm 면적단가 (라이브 siz SIZ_000448 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로70mm×세로100mm 면적단가,
t_prc_component_prices,1414,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로90mm×세로100mm 면적단가 (라이브 siz SIZ_000018 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로90mm×세로100mm 면적단가,
t_prc_component_prices,1415,COMP_ACRYL_CLEAR15T,,"투명아크릴1.5T 가로100mm×세로100mm 면적단가 (라이브 siz SIZ_000113 실코드, M-1정정 DIRECT매칭)",투명아크릴1.5T 가로100mm×세로100mm 면적단가,
t_prc_component_prices,1139,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로20mm×세로20mm 면적단가 (라이브 siz SIZ_000336 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로20mm×세로20mm 면적단가,
t_prc_component_prices,1143,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로60mm×세로20mm 면적단가 (라이브 siz SIZ_000346 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로60mm×세로20mm 면적단가,
t_prc_component_prices,1153,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로20mm×세로30mm 면적단가 (라이브 siz SIZ_000329 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로20mm×세로30mm 면적단가,
t_prc_component_prices,1154,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로30mm×세로30mm 면적단가 (라이브 siz SIZ_000330 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로30mm×세로30mm 면적단가,
t_prc_component_prices,1156,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로50mm×세로30mm 면적단가 (라이브 siz SIZ_000493 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로50mm×세로30mm 면적단가,
t_prc_component_prices,1159,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로80mm×세로30mm 면적단가 (라이브 siz SIZ_000350 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로80mm×세로30mm 면적단가,
t_prc_component_prices,1168,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로30mm×세로40mm 면적단가 (라이브 siz SIZ_000331 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로30mm×세로40mm 면적단가,
t_prc_component_prices,1169,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로40mm×세로40mm 면적단가 (라이브 siz SIZ_000333 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로40mm×세로40mm 면적단가,
t_prc_component_prices,1171,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로60mm×세로40mm 면적단가 (라이브 siz SIZ_000495 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로60mm×세로40mm 면적단가,
t_prc_component_prices,1175,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로100mm×세로40mm 면적단가 (라이브 siz SIZ_000449 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로100mm×세로40mm 면적단가,
t_prc_component_prices,1183,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로40mm×세로50mm 면적단가 (라이브 siz SIZ_000334 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로40mm×세로50mm 면적단가,
t_prc_component_prices,1184,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로50mm×세로50mm 면적단가 (라이브 siz SIZ_000011 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로50mm×세로50mm 면적단가,
t_prc_component_prices,1186,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로70mm×세로50mm 면적단가 (라이브 siz SIZ_000062 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로70mm×세로50mm 면적단가,
t_prc_component_prices,1187,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로80mm×세로50mm 면적단가 (라이브 siz SIZ_000497 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로80mm×세로50mm 면적단가,
t_prc_component_prices,1188,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로90mm×세로50mm 면적단가 (라이브 siz SIZ_000008 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로90mm×세로50mm 면적단가,
t_prc_component_prices,1189,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로100mm×세로50mm 면적단가 (라이브 siz SIZ_000243 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로100mm×세로50mm 면적단가,
t_prc_component_prices,1190,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로120mm×세로50mm 면적단가 (라이브 siz SIZ_000365 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로120mm×세로50mm 면적단가,
t_prc_component_prices,1197,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로40mm×세로60mm 면적단가 (라이브 siz SIZ_000335 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로40mm×세로60mm 면적단가,
t_prc_component_prices,1199,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로60mm×세로60mm 면적단가 (라이브 siz SIZ_000148 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로60mm×세로60mm 면적단가,
t_prc_component_prices,1200,COMP_ACRYL_CLEAR3T,,"투명아크릴3T 가로70mm×세로60mm 면적단가 (라이브 siz SIZ_000344 실코드, M-1정정 DIRECT매칭)",투명아크릴3T 가로70mm×세로60mm 면적단가,
